section,finding_title,figures,claim,source_file,how_to_check
F06,Half the people doing community work don’t consider themselves contributors,88.6%,"That residue matters more than its size, because the very active are the group this survey finds most settled on almost every measure. Finding 02 showed they soured on WordPress at the lowest rate of any group. Finding 04 showed they report the least governance harm. Here they claim the contributor label at the highest rate, 88.6%. On this question as on the others, the closer a respondent is to t",crosstabs/crosstabs.csv; significance-register.csv,segment_variable = 'Contribution type'; question = 'Considers self a contributor'
F06,Half the people doing community work don’t consider themselves contributors,92.0% | 86.6%,Community and code work 92.0% 86.6% 5.4 pts,crosstabs/crosstabs.csv; significance-register.csv,segment_variable = 'Contribution type'; question = 'Considers self a contributor'
F06,Half the people doing community work don’t consider themselves contributors,82.9% | 74.3%,Code / project work only 82.9% 74.3% 8.6 pts,crosstabs/crosstabs.csv; significance-register.csv,segment_variable = 'Contribution type'; question = 'Considers self a contributor'
F06,Half the people doing community work don’t consider themselves contributors,92.0% | 48.3%,Community work only 92.0% 48.3% 43.7 pts,crosstabs/crosstabs.csv; significance-register.csv,segment_variable = 'Contribution type'; question = 'Considers self a contributor'
F06,Half the people doing community work don’t consider themselves contributors,92.0%,People doing community work only claim community membership at the same rate as people doing both community and code work — 92.0% in each group. They are as attached to the community as anyone in the survey. They simply stop at the contributor line.,crosstabs/crosstabs.csv; significance-register.csv,segment_variable = 'Contribution type'; question = 'Considers self a contributor'
F06,Half the people doing community work don’t consider themselves contributors,71.5% | 42.0% | 0.84,"Across the whole survey, 71.5% agree they are a member of the WordPress community against 42.0% who agree they are a contributor — a 0.84-point difference on the same five-point scale, and about as statistically certain as anything in this data (p",crosstabs/crosstabs.csv; significance-register.csv,segment_variable = 'Contribution type'; question = 'Considers self a contributor'
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),82.8%,"Only one factor outranks belonging, and it is not a motivation. Personal capacity — whether a person has the time and energy at all — comes first at 82.8%. It is a precondition, not a reason. Of the things people weigh when deciding whether participating is worth it, feeling welcome comes top.",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),75.6% | 67.3% | 66.4%,"The factors clustering near the top are worth reading together. After personal capacity and belonging come advocacy on web standards (75.6%), project leadership (67.3%) and project governance (66.4%). What people are weighing is whether the project is a decent place to spend their effort and whether it is being run properly. Money, roadmap, and the measurable impact of one’s own contributions all ",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),75.9% | 44.8%,"Belonging outranks money in every pay group. Among respondents who are paid directly for their WordPress work — people whose participation is part of their job — 75.9% call feeling welcome important, against 44.8% for financial incentives. The gap narrows but does not close, and it remains highly significant within that group alone (p",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),76.2% | 29.4% | 64.1%,Not paid for WordPress work 76.2% 29.4% 64.1%,aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),77.6% | 29.9% | 65.7%,Paid indirectly 77.6% 29.9% 65.7%,aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),75.9% | 44.8% | 56.9%,Paid directly 75.9% 44.8% 56.9%,aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),p = .91 | p = .06,"How much people care about feeling welcome does not vary by pay status at all (p = .91). Being paid raises the importance of money somewhat, but not reliably enough to call significant (p = .06). Payment moves one of these two numbers a little and leaves the other exactly where it was.",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),23.3% | 41% | p = .001,"Work role produces the one significant difference in how people rate money, and it runs the opposite way to the intuition. Employees rate financial incentives lowest of any working group at 23.3%, while business owners and freelancers rate them highest at around 41% (p = .001). People whose income already arrives regardless of what they do in WordPress do not weigh it when deciding to participate.",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),55.5%,"55.5% of respondents report personally experiencing at least one of the hostile behaviours the survey asked about — dismissiveness, hostility, harassment, contributions rejected without explanation, and others.",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),84.1% | 66.7% | p < .0001 | p = .23,"Those respondents rate feeling welcome higher than everyone else: 84.1% call it important, against 66.7% of respondents who report no personal experience of hostility (p < .0001). Their rating of financial incentives is statistically indistinguishable from everyone else’s (p = .23).",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F07,Belonging matters more than money to almost everyone (including the people being paid to participate),p = .66 | p = .28 | p = .44 | p = .37,"It is not. How important a respondent rates feeling welcome has no relationship to how they feel about WordPress today (p = .66), and no relationship to whether their participation has risen or fallen over the past two years (p = .28). The same is true of financial incentives (p = .44 and p = .37). Respondents who are positive about the project and respondents who are negative about it rank these ",aggregates/per-question-tallies.csv; significance-register.csv,"belonging and compensation factor items, question 39"
F08,The community uses AI every day and does not want it in WordPress,71.5% | net −33,"These two results have to be read together. 71.5% of respondents use AI in their work. And AI in WordPress is the most negative measure anywhere in this survey, at net −33.",aggregates/net-sentiment-by-segment.csv; aggregates/per-question-tallies.csv,measure = 'AI in WordPress' / 'AI in web development' / 'AI in tech industry'; AI use shares from per-question-tallies
F08,The community uses AI every day and does not want it in WordPress,32.1% | 23.7%,"Among respondents who use AI in their work, 32.1% are negative about AI in WordPress and only 23.7% are positive. Among those who do not use AI, not a single respondent is positive about it.",aggregates/net-sentiment-by-segment.csv; aggregates/per-question-tallies.csv,measure = 'AI in WordPress' / 'AI in web development' / 'AI in tech industry'; AI use shares from per-question-tallies
F08,The community uses AI every day and does not want it in WordPress,93.2% | 89.5% | 52.6% | 48.6%,"Adoption also rises steeply with involvement in the project. 93.2% of the most active participants use AI in their work, and 89.5% of the moderately active — against 52.6% of observational participants and 48.6% of the inactive (p",aggregates/net-sentiment-by-segment.csv; aggregates/per-question-tallies.csv,measure = 'AI in WordPress' / 'AI in web development' / 'AI in tech industry'; AI use shares from per-question-tallies
F08,The community uses AI every day and does not want it in WordPress,78.2% | 63.6% | 51.0% | 22.1%,"Among those who use AI, the dominant applications sit outside WordPress entirely: 78.2% use it for writing or reviewing code, 78.2% for research or learning, 63.6% for writing or editing content, and 51.0% for internal or external communications. Agentic site development — the use case closest to what AI in core would enable — is used by 22.1%.",aggregates/net-sentiment-by-segment.csv; aggregates/per-question-tallies.csv,measure = 'AI in WordPress' / 'AI in web development' / 'AI in tech industry'; AI use shares from per-question-tallies
F08,The community uses AI every day and does not want it in WordPress,16.9%,"16.9% are positive about AI in WordPress, and their reasoning is not a mirror image of the objection. They tend to argue about power and access rather than about features.",aggregates/net-sentiment-by-segment.csv; aggregates/per-question-tallies.csv,measure = 'AI in WordPress' / 'AI in web development' / 'AI in tech industry'; AI use shares from per-question-tallies
F08,The community uses AI every day and does not want it in WordPress,44.5% | 45.0% | 16.9%,"AI is also the most polarised topic in the survey. 44.5% of respondents sit at one of the two extremes on AI in the tech industry and 45.0% on AI in web development , against 16.9% on WordPress sentiment. There is no middle forming on this question. There are two populations, and one of them is much larger than the other.",aggregates/net-sentiment-by-segment.csv; aggregates/per-question-tallies.csv,measure = 'AI in WordPress' / 'AI in web development' / 'AI in tech industry'; AI use shares from per-question-tallies
F09,"On AI and money, business owners are the only group that expects to win",35.5% | 32.7% | 25.5%,AI's impact on my work or income so far 35.5% 32.7% 25.5% +10,crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",33.6% | 11.8% | 47.1%,AI's impact on my work or income in future 33.6% 11.8% 47.1% −14,crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",35.5% | 33.6%,"Positive expectations hold almost exactly steady, at 35.5% and 33.6%. The neutral third shrinks to a ninth, and nearly all of it moves into negative. Respondents are not revising their experience of AI. They are revising what they expect it to do to them.",crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",net +16 | net −21,"The same split shows up in how people feel about AI in web development generally: business owners and executives are net +16, the only work role above zero, while employees are net −21 and freelancers −18 (p",crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",net +30 | net −15,"One row deserves a second look. Respondents who are both employee and business owner report the largest current gain of any group — net +30 on AI's impact so far — and still expect to lose, at net −15. The benefit is real to them. They simply do not expect to keep it.",crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",net +20 | net +5,Payment for WordPress participation runs the same way. Directly paid contributors are net +20 on AI's impact so far and exactly level on the future. Unpaid contributors are net +5 and then −21.,crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",p = .31,Age does not explain any of this (p = .31). What predicts whether someone expects AI to pay them or cost them is their position: whether they capture the productivity gain or are exposed to it.,crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",47.1%,"That last observation matters for how the headline figure should be read. 47.1% expect a negative impact, but a substantial part of that is not a forecast. It is an absence of one.",crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F09,"On AI and money, business owners are the only group that expects to win",45%,"Both positive and negative. Negative: 45% drop in plugin license signups because people vibe-coded their own solutions. Positive: Using AI, I was able to turn that around quickly into an increase by making the product more interesting. Years of backlog got cleared in weeks.",crosstabs/crosstabs.csv,question = 'AI impact so far' / 'AI impact expected'; segment_variable = 'Work role'
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,63.8% | 34.2%,"63.8% of respondents have attended an official WordPress event at some point. Of those, 34.2% no longer do. The people who have stopped are not simply absent from events. Across nearly every measure of engagement the survey has, they sit far below people who still attend — and they feel markedly worse about WordPress than anyone else, including people who have never attended an event and have no i",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,33.1%,"Still attend, multiple times per year 33.1%",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,32.7%,"Still attend, annually or occasionally 32.7%",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,34.2%,"Used to attend, no longer do 34.2%",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,27.8% | 6.5% | 1.9%,"Of respondents overall, 27.8% have never attended and are not interested, 6.5% have never attended but would like to, and 1.9% described their situation in free text rather than choosing an option.",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,94.7% | 70.2% | 86.2%,"They have not left WordPress. 94.7% still use the software and 70.2% still generate income from it, neither meaningfully different from current attendees. 86.2% still follow project updates and discussion. Whatever happened, it did not change their relationship to the product.",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,52.1% | 84.5% | 33.0% | 64.6% | 11.7% | 53.6%,What changed is everything social and organisational. 52.1% do any contribution work against 84.5% of current attendees. 33.0% participate in Make WordPress against 64.6%. 11.7% describe themselves as very or moderately active against 53.6%. All of these differences are significant at p,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,10.6% | 46.4% | 38.3% | 51.4%,"The one place they have not gone instead is other WordPress events. Only 10.6% attend WordPress-adjacent independent events, against 46.4% of people who still attend official ones. Attendance at non-WordPress tech conferences is also down, though less sharply — 38.3% against 51.4%, a difference sitting right at the edge of significance. Whatever this group did, they did not switch venues.",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,2.43 | 3.22 | 2.34 | 3.24,"Present sentiment among respondents who stopped attending is 2.43 out of 5, against 3.22 for current attendees. Future sentiment is 2.34 against 3.24. Both differences are among the largest in the survey (p",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,2.63 | 2.41,The more striking comparison is with the people who have never attended a WordPress event and say they are not interested in doing so. That group sits at 2.63 on present sentiment and 2.41 on the future — above the people who used to attend and stopped. Never having been part of it is less corrosive than having been part of it and leaving.,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,3.22 | 3.24 | 89.9% | 34.8%,Still attend 3.22 3.24 89.9% 34.8%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,2.43 | 2.34 | 98.8% | 64.9%,Stopped attending 2.43 2.34 98.8% 64.9%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,2.63 | 2.41 | 100.0% | 28.3%,"Never attended, not interested 2.63 2.41 100.0% 28.3%",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,31.9% | 36.2% | 89.2% | 0.8%,"Asked whether attending in-person WordPress events is important to them, respondents who stopped attending split almost evenly three ways: 31.9% agree, 31.9% are neutral, 36.2% disagree. That is a very different distribution from people who never attended and are not interested, where 89.2% disagree and 0.8% agree.",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,68.1% | 27.7%,Share of everyone who stopped attending 68.1% 27.7%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,98.4% | 84.6%,Still use the WordPress software 98.4% 84.6%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,92.2% | 73.1%,Still follow project updates 92.2% 73.1%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,62.5% | 30.8%,Do any contribution work 62.5% 30.8%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,42.2% | 11.5%,Still say events are important to them 42.2% 11.5%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,2.55 | 2.08,Present sentiment (1–5) 2.55 2.08,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,85.9% | 50.0%,Ten or more years in the community 85.9% 50.0%,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,4.3%,Every one of those differences is significant. The remaining 4.3% neither identify as members now nor say they ever did.,crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,85.9% | p = .005,"The tenure row is worth pausing on. The survey asked current members how long they have been part of the community, and asked former members how long they were — the same answer options in both cases. The people who stopped attending but stayed in the community are overwhelmingly long-tenured: 85.9% had been there a decade or more. Among those who left the community too, half had. Newer participan",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,2.08 | 11.5%,"The remaining quarter look different on everything. Their sentiment is 2.08 — the lowest of any group in this finding. Half as many do contribution work. Only 11.5% still say events matter to them. For this group, no longer attending is one part of a broader departure that has already happened.",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,78.8% | 27.5%,"The association is strong in both directions. Among respondents who once considered themselves community members and no longer do, and who ever attended an event, 78.8% have stopped attending. Among current members who ever attended, 27.5% have stopped (p",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,76.9% | 79.7% | p = .51 | p = .91 | p = .55,"76.9% of the group that left the community rate cost of attendance important, against 79.7% of the group that stayed. There is no meaningful difference (p = .51). The same is true of ticket cost (p = .91) and of wanting a local location (p = .55). Nor do the two groups differ by country, gender, or whether they are paid for WordPress work.",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,431 respondents | 72.4% | 54.5%,"Cost is not what distinguishes the people who left the community from the people who did not. It is the condition both of them are operating under. Across all 431 respondents, cost of attendance — travel, accommodation, time away — is the single most important factor in deciding whether to attend an in-person event, at 72.4%. It outranks session topics, location, networking and community engagemen",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,66.0% | 41.8% | 78.7% | 68.1% | 63.8% | 84.6% | 64.9% | 81.3% | 84.0% | 58.2%,"Respondents who stopped attending are more cost-sensitive than those who still do: 66.0% rate ticket cost important against 41.8% of frequent attenders, and 78.7% rate cost of attendance important against 68.1%. They also want different things from an event. Networking (63.8% against 84.6%) and community engagement (64.9% against 81.3%) matter less to them than to current attenders, while session ",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F10,A third of respondents who have attended a WordPress event no longer do — and they have pulled back from everything else too,47.2% | 25.7%,"Among respondents who have ever attended a WordPress event, 47.2% of those in the United States have stopped, against 25.7% of those outside it (p",crosstabs/crosstabs.csv; aggregates/net-sentiment-by-segment.csv,segment_variable = 'Event relationship'; ever-attended base = the three attending and stopped groups combined
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",90%,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",90% | 95.1% | 94.0% | 93.7% | 90.7%,"The survey asked respondents to rate the importance of thirteen aspects of the WordPress open source project. Four of them are rated important or very important by more than 90%: security in WordPress (95.1%), the WordPress open source software itself (94.0%), web standards and compliance (93.7%), and open source values (90.7%). Nothing else comes close — the fifth-ranked aspect sits more than ten",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",3% | 61.9% | 75.6% | 83.1% | 94.4%,"The four are not marginally ahead. On each of them fewer than 3% of respondents say the aspect is unimportant, and between 61.9% and 75.6% say it is very important. 83.1% of all respondents rate all four important, and 94.4% rate at least three of the four.",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",41.5% | 40.1%,"Reading them together, they describe a fairly precise idea of what WordPress is for: software that does not get people breached, that stays open, that meets the standards of the wider web, and that is governed by open source principles. What they conspicuously do not include is anything about the project’s commercial layer. Business issues sit at 41.5% and enterprise and scale issues at 40.1%, bot",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",95.1% | 94.0% | 93.7% | 90.7%,All respondents 95.1% 94.0% 93.7% 90.7%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",92.7% | 89.6% | 92.1%,Negative about WordPress now 92.7% 89.6% 92.7% 92.1%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",94.3% | 90.6% | 92.5% | 96.2%,Very negative about WordPress now 94.3% 90.6% 92.5% 96.2%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",92.3% | 89.9% | 92.9% | 90.5%,Negative about the future 92.3% 89.9% 92.9% 90.5%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",94.7% | 93.1% | 93.4% | 89.6%,Feel worse than 24 months ago 94.7% 93.1% 93.4% 89.6%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",90.4% | 91.5% | 88.3%,Stopped attending events 90.4% 90.4% 91.5% 88.3%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",89.3% | 85.7% | 87.5%,Former community members 89.3% 85.7% 87.5% 87.5%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",93.6% | 90.8% | 94.0% | 88.8%,Do not call themselves contributors 93.6% 90.8% 94.0% 88.8%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",96.4% | 94.4% | 90.3%,Never paid for participation 96.4% 94.4% 94.4% 90.3%,aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",85%,"Nothing moves much. The largest drop anywhere in the table is eight points, among former community members — people who told the survey they no longer consider themselves part of this at all, and who still rate all four above 85%.",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",96.2%,"One cell is worth reading twice. Among respondents who are very negative about WordPress right now, 96.2% say open source values are important to them — higher than the survey as a whole. The people angriest at the project are not angry at what it is supposed to stand for. On the evidence here, that is what they are angry about.",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",74.3%,"We tested the four across thirty-two segments — pay status, gender, location, tenure, work role, participation level, AI use, contributor identity and current sentiment. Across all of them the lowest any of the four falls is 74.3%, and that figure belongs to respondents who say they do not participate in the project at all.",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",75.6%,"Security is the single strongest item in the survey. 75.6% call it very important — a higher share than any other aspect, factor or issue the survey measured on a five-point scale.",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",80.3%,"The community itself ranks fifth, at 80.3%. That is a strong figure in absolute terms and a notable one in context: respondents rate the software, its security, its standards and its values above the people around it.",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
F11,"90% of respondents agree on the importance of security, web standards, open source values, and the WordPress software itself",45.7% | 18.8%,"“Contributing to WordPress” ranks tenth of thirteen at 45.7% , with 18.8% calling it unimportant. Read alongside Finding 06, the low ranking is at least partly a question about the word rather than about the activity.",aggregates/per-question-tallies.csv; crosstabs/crosstabs.csv,"project-aspects matrix, question 34, and open source matrix, question 62; importance+ = Important plus Very Important"
